name,class,tier,mode,video,build,duration,verified,season_id
wudijo,druid,113,hardcore,https://youtu.be/jREhomKv4a0?t=35980,Wind Shear,759,true,4
SSFWHEN,necromancer,113,softcore,https://www.youtube.com/watch?v=PlC8dj4xUbI,Shadow Mages,765,true,4
Cez,rogue,113,softcore,https://www.youtube.com/watch?v=gkWRUYAtcVU,Heartseeker,795,true,4
EnoxTv,barbarian,113,softcore,https://youtu.be/Di57RC_b7GE,Bash,803,true,4
Nevermind,druid,113,softcore,https://www.youtube.com/watch?v=qGZ3qiaPkRs&feature=youtu.be,Wind Shear,845,true,4
beepboop,necromancer,112,softcore,https://www.youtube.com/watch?v=253wjjZkKdY&ab_channel=DTT,Golem,511,true,4
XenoZero,barbarian,112,softcore,https://youtu.be/0Ml_D7Lf-_0,Bash,549,true,4
CHRISTOS,barbarian,112,softcore,https://www.youtube.com/watch?v=QrqpcI5qDFs,Bash,563,true,4
最后一个,rogue,112,hardcore,https://www.bilibili.com/video/BV17r421c7LS/?vd_source=f3592edd727b322cc9647d51e7363946,Heartseeker,581,true,4
이날것,barbarian,112,softcore,https://www.youtube.com/watch?v=Jt70m3H3OZw,Bleed Bash,670,true,4
Dave,druid,112,softcore,https://www.youtube.com/watch?v=p5KIrAwgz9M,Wind Daddy,670,true,4
Gul,rogue,112,softcore,https://youtu.be/0_0Tam52vu4?si=j6ngmrpMx6MBpuWk,Heartseeker,740,true,4
御命十三,sorcerer,112,softcore,https://www.bilibili.com/video/BV13UT4e6E4X/,Firebolt,754,true,4
Pyea,sorcerer,112,softcore,https://www.youtube.com/watch?v=_9rjrJr24TY,Immortal Firebolt,759,true,4
Eris,barbarian,112,softcore,https://www.youtube.com/watch?v=pU6w2t8XsrA,Bash,776,true,4
Blatty,sorcerer,112,softcore,https://www.youtube.com/watch?v=6TWrMuUBex0,Immortal Frozen Orb,828,true,4
Chronikz,necromancer,112,hardcore,https://www.twitch.tv/videos/2162251516,Winions,851,true,4
Razortail,sorcerer,112,softcore,https://youtu.be/Kzjrcc3molY,Immortal Frozen Orb,869,true,4
sinitarpku,necromancer,112,hardcore,https://youtu.be/Vgd6W8wXVk8,Warrior Thorn,869,true,4
Erice,sorcerer,112,softcore,https://youtu.be/qvV3PuXYvxg,Immortal Frozen Orb,874,true,4
阿波罗第四赛季,sorcerer,112,softcore,https://www.bilibili.com/video/BV1Hn4y1R7fi/?spm_id_from=333.999.0.0&vd_source=4615ae270e4224d00c2399c0d2e001f3,Immortal Firebolt,890,true,4
PlasticJuice,rogue,111,softcore,https://youtu.be/FwsEnWLgK-4?si=aV2mXCkRkDIS2WMz,Heartseeker,631,true,4
里水,rogue,111,softcore,https://www.bilibili.com/video/BV1dm421P7o6/,Rapid Fire,642,true,4
Garlic,barbarian,111,softcore,https://youtu.be/85Xtv4O_jks,Bash/Hota,700,true,4
Galaxy,sorcerer,111,softcore,https://www.bilibili.com/video/BV1tZ421H79c/,Immortal Firebolt,709,true,4
코털박쥐,druid,111,softcore,https://youtu.be/2NpxOgdVEL4,Wind Shear,709,true,4
lord2800,rogue,111,softcore,https://youtu.be/W-OLdu7C58k,Heartseeker,724,true,4
LuchoLobo,rogue,111,softcore,https://www.youtube.com/watch?v=bvzM3EAKJio,Heartseeker,791,true,4
Trumpet,rogue,111,hardcore,https://www.youtube.com/watch?v=B2GvZ2GkcBU,Heartseeker,802,true,4
Taromis,druid,111,softcore,https://www.youtube.com/watch?v=GX4BZ7jnTlE,Wind Shear,814,true,4
Parse,barbarian,111,softcore,https://www.youtube.com/watch?v=v7kCkasSk_w,Thorns,828,true,4
IkoSorc,sorcerer,111,softcore,https://www.youtube.com/watch?v=9PF-cR4TBPY,Frozen Orb,846,true,4
Arccueid,sorcerer,111,softcore,https://www.youtube.com/watch?v=r0HB8QdfFzM,Blizzard,878,true,4
Egoist,rogue,110,softcore,https://www.youtube.com/watch?v=blQ7nk4P4sg,Heartseeker,424,true,4
Gudfar,barbarian,110,softcore,https://youtu.be/K0paNZ8BglM,HotA Bash,462,true,4
Dyrox,rogue,110,softcore,https://youtu.be/n0g5Vid7ScY,Heartseeker,482,true,4
OsmanGazi,barbarian,110,softcore,https://www.youtube.com/watch?v=2fONkr5GwYs,Bleed Bash,483,true,4
VAMP,necromancer,110,softcore,https://www.youtube.com/watch?v=xaw9vETOGBQ ,Shadow Golem,502,true,4
ZeroPoint,rogue,110,softcore,https://www.youtube.com/watch?v=xXSRv3YSJJo,Heartseeker,539,true,4
凶宅,necromancer,110,softcore,https://www.youtube.com/watch?v=3Km-y2Kf1p4,Schadow Golem,589,true,4
ajuanjuan,barbarian,110,softcore,https://www.youtube.com/watch?v=P5wgkJ5FOIg,HOTA/WW,593,true,4
ALLMUSTDIE,barbarian,110,softcore,https://youtu.be/MaY6-VBVG_c,Thornes,597,true,4
ArchVile,necromancer,110,softcore,https://youtu.be/LX5hSjU6D8g,Bonestorm Golem,623,true,4
Kean,rogue,110,softcore,https://www.youtube.com/watch?v=Fg-cKAKGCOA,Cold Barrage,639,true,4
PettingZoo,druid,110,softcore,https://x.com/SmallPettingZoo/status/1796726632574849458,Wolves,651,true,4
Dragonslayer,barbarian,110,softcore,https://youtu.be/l3t4KJtcIjE,Bash,651,true,4
Shadowheart,necromancer,110,softcore,https://www.youtube.com/watch?v=5XmnBqFy0wc&ab_channel=RondyDrake,Shadow Mages,669,true,4
JensenLLL,rogue,110,softcore,https://www.youtube.com/watch?v=sCcI4MW2C-I,Rapid Fire,673,true,4
Raka,necromancer,110,hardcore,https://www.twitch.tv/videos/2162251348,Storm Golem,685,true,4
2Biasd,rogue,110,softcore,https://youtu.be/EfqSFAWGpw0,Heartseeker,717,true,4
Selene,rogue,110,softcore,https://www.youtube.com/watch?v=iFYpvqzZR2s,Heartseeker,722,true,4
Maclaren,barbarian,110,softcore,https://youtu.be/5YmTX_wbFBs?si=cO7aGoQ6hVO0Kg-h,Bash,725,true,4
MLLF,sorcerer,110,softcore,https://www.youtube.com/watch?v=YPJ5n85Wiss,Immortal Firebolt,743,true,4
Morticia,necromancer,110,softcore,https://www.youtube.com/watch?v=Qsk28aeuQ48,Golem Knight,749,true,4
Doggys,druid,110,softcore,https://youtu.be/ttU0-6wqWuA,Wind Daddy,753,true,4
BAOBlitz,druid,110,softcore,https://youtu.be/qSmJMf2W0IA?si=VqXtm69E6Dpxb98T,Werewolf Lightning Storm,758,true,4
Mortakis,barbarian,110,hardcore,https://www.youtube.com/watch?v=YEKA_Dn1zUo,Bash,773,true,4
Delorien,barbarian,110,softcore,https://www.youtube.com/watch?v=n6vlvo5GAoM,Flay Bleed,778,true,4
Bibi,sorcerer,110,softcore,https://f.io/Q72mrPnA,Immortal Firebolt,13,true,4
BigBen,sorcerer,110,softcore,https://www.youtube.com/watch?v=mqmwvWN8BR4,Immortal Frozen Orb,789,true,4
KASMA,barbarian,110,softcore,https://youtu.be/vcESDLJIScw,Double Swing Dust Devils,795,true,4
Cappeh,rogue,110,softcore,https://youtu.be/Y3Vmg9g_rgU,Rapid Fire,797,true,4
Gasman,rogue,110,softcore,https://www.youtube.com/watch?v=FOlyq9EJdu8,Heartseeker,832,true,4
ultioxs,druid,110,softcore,https://youtu.be/EqOokWABj4M,Wind Shear,14,true,4
행복,sorcerer,110,softcore,https://www.youtube.com/watch?v=ZUC9uAHmhR8,Frozen Orb,864,true,4
Botscar,sorcerer,110,softcore,https://www.youtube.com/watch?v=Y7oM3cOFbxc,Immortal Firebolt,881,true,4
ZEXTER,necromancer,110,softcore,https://www.bilibili.com/video/BV1AT421v7aC/?vd_source=530209ae34b44cd1d153ce0d95633849,Multiple Blight,882,true,4
J_Macc,druid,110,softcore,https://www.youtube.com/watch?v=ac2hO1i5jhY&t=1s&ab_channel=J_Macc,Tornado,889,true,4
言非心语,necromancer,109,softcore,https://www.bilibili.com/video/BV1F1421i7eY/,Multible,303,true,4
Antoniel,necromancer,109,softcore,https://www.youtube.com/watch?v=4hsTIv2WI7A,Golem,598,true,4
Ihte,rogue,109,softcore,https://youtu.be/CrXRgGeM4w4,Heartseeker,654,true,4
looter,necromancer,109,softcore,https://youtu.be/yhGCCdEnjpI,Bone Spirit,730,true,4
Dave,druid,109,softcore,https://youtu.be/IrIGv3J5Rpk?si=Lr2cWzLTGwuKxmYx,Wind Shear,744,true,4
Balsha,barbarian,109,softcore,https://www.youtube.com/watch?v=tlHYj2f9PII,Double Swing Dust Devils,14,true,4
Squisho,rogue,109,softcore,https://www.youtube.com/watch?v=uD2cD3RLvp4,Heartseeker,843,true,4
Superbeam,barbarian,109,softcore,https://youtu.be/WMBSARgl6oU,Bash,892,true,4
MGREX,rogue,108,softcore,https://www.youtube.com/watch?v=zlNsAsKfRh4&t=34s,Heartseeker,421,true,4
MagicaDeHex,necromancer,108,softcore,https://youtu.be/RKXMBiGchFQ,Ebonpiercer,493,true,4
ROOn,necromancer,108,softcore,https://youtu.be/3cpqpINRwx4?si=gJDxRwgwJey4pmm9,Minions,554,true,4
Redhair,barbarian,108,softcore,https://www.youtube.com/watch?v=TNmlOkbhOZ4,Bash,621,true,4
Catzilla,sorcerer,108,softcore,https://www.youtube.com/watch?v=owb19M9Ih3U,Blizzard,697,true,4
xFakeTV,barbarian,108,softcore,https://www.youtube.com/watch?v=dUe4ceEfIGI,Charge Dust Devil,717,true,4
Meshuggah,druid,108,softcore,https://www.youtube.com/watch?v=aHykcTNhK9U,Wind daddy,752,true,4
Jick,druid,108,softcore,https://youtu.be/WtsCF-RCaRQ?si=LrYNMt0udIDUbnQS,Hurricane,811,true,4
하운드,druid,108,softcore,https://www.youtube.com/watch?v=2gllEnf_rP4,Wind Shear,836,true,4
Zelmer,rogue,108,softcore,https://www.youtube.com/watch?v=7r5BhaYuIuw&ab_channel=Zelmer,Barrage,870,true,4
Panda,druid,108,softcore,https://www.youtube.com/watch?v=egyCJb3lWRk,Werenado,880,true,4
Helga,druid,108,softcore,https://www.youtube.com/watch?v=KrX61fE2GtM,Landslide Lightning Storm,884,true,4
Legolas,rogue,108,softcore,https://youtu.be/QC4SlKcl7c0,Heartseeker,886,true,4
Lance,sorcerer,107,softcore,https://youtu.be/EPReGJqTScA?t=21321,Hydra conjuration blizzard,579,true,4
traxxyr,rogue,107,softcore,https://youtu.be/zorjfE4mIhY,Heartseeker,595,true,4
Shakouu,barbarian,107,softcore,https://youtu.be/aO1FOWU81sA,Bash,615,true,4
Archy,druid,107,softcore,https://www.youtube.com/watch?v=3O1_-QLXiCI,Wind Sheer,664,true,4
Jeando,barbarian,107,hardcore,https://www.youtube.com/watch?v=0NxAa4N5DCA,Bleed Bash,674,true,4
Aiyo不錯哦,rogue,107,softcore,https://youtu.be/wF1fzYKvlLQ,FATE Grenade,698,true,4
Osgorath,druid,107,softcore,https://www.youtube.com/watch?v=KedlPKvsvi8,Hurricane,794,true,4
Riki,rogue,107,softcore,https://youtu.be/7s1zqZrsrM8,Heartseeker,810,true,4
리퍼,druid,107,softcore,https://youtu.be/72-XJf7-sW0?si=epzgeOKDnWz3QifJ,Windshear,829,true,4
번개새,necromancer,107,softcore,https://www.youtube.com/watch?v=Ux88-ccKN5EE,Bone Spear,892,true,4
Farlindu,barbarian,106,softcore,https://youtu.be/jsflvN5wzKo,Bash,441,true,4
Rampage,barbarian,106,softcore,https://screenrec.com/share/P5n4QJyVbO,Bash,631,true,4
PasBelle,necromancer,106,softcore,https://youtu.be/xd6ceVYywyc?si=iSYWdO46JKIr1F7G,Golem,635,true,4
Catzilla,sorcerer,106,softcore,https://youtu.be/LFDABKVF5OQ,Blizzard,651,true,4
Legolas,rogue,106,softcore,https://youtu.be/XKyCJ5y7N4k,Heartseeker,744,true,4
Nightcrush,sorcerer,106,softcore,https://youtu.be/3oiGJEE4P2Y,Blizzard,756,true,4
SilverVnom,druid,106,hardcore,https://www.youtube.com/watch?v=Bx45vqKFe4k,Wind Shear,796,true,4
Turkas,sorcerer,106,softcore,https://youtu.be/FwFFKiMgUm8,Frozen Orb,14,true,4
Ales,rogue,105,softcore,https://youtu.be/qR0M7q__XOo,Andariel's Puncture,390,true,4
Hazel,rogue,105,softcore,https://youtu.be/Y9Xkz_-yfdA?si=X9UMhBhNgIGNNRYX,Heartseeker,550,true,4
뇽밀,rogue,105,softcore,https://youtu.be/5m3ysPQ_hjs?si=XYthdjcYsPiHCblb,Heartseeker,629,true,4
justrong,sorcerer,105,softcore,https://www.youtube.com/watch?v=YHidCKSr8x8,Frozen Orb,679,true,4
WereNANDO,druid,105,softcore,https://youtu.be/V5mSjVdff8kk,Tornado,695,true,4
NordReborn,barbarian,105,softcore,https://www.youtube.com/watch?v=UZQYz9Z1j10,Hota Bash,696,true,4
pichapao,rogue,105,softcore,https://youtu.be/ts92ERA_t_8,Flurry Grenade,733,true,4
Junin,druid,105,softcore,https://youtu.be/LFjy_89r1uc?si=ELiriH4YBWzGabfN,Wind Shear,746,true,4
glassjaw,sorcerer,105,hardcore,https://www.twitch.tv/videos/2162103492,Immortal Firebolt,768,true,4
Deawyn,sorcerer,105,softcore,https://youtu.be/cR31H1LcIjg?si=Dh3x9TcnKGc5EqZM,Immortal Firebolt,788,true,4
Cap_Thor,druid,105,softcore,https://www.twitch.tv/videos/2161840488,Pet Thor,799,true,4
Yuki'kaze,druid,105,softcore,https://youtu.be/EZe8Pc7E-wU,Wind Shear,800,true,4
Bao Cong,druid,105,softcore,https://www.youtube.com/watch?v=zHRjq7vfdI4,Wind Shear,813,true,4
Accents,barbarian,105,hardcore,https://www.youtube.com/watch?v=3bi3LZ60zbA,Bash,818,true,4
Sand,druid,105,softcore,https://www.youtube.com/watch?v=RDwH40r26Vg,Wolves,819,true,4
TinyLegs,barbarian,105,softcore,https://www.youtube.com/watch?v=JyBKwGkZfmk&t=1s,Double Swing Dust Devil,14,true,4
strudel,necromancer,105,softcore,https://www.youtube.com/watch?v=OPcT6MGCdHc,Blood Wave,848,true,4
Pacificblue,druid,105,softcore,https://youtu.be/wif-a7yc2BM,Pulverize,854,true,4
Lurkin,sorcerer,105,softcore,https://youtu.be/CcTcebr0QeY?si=Ujx5nGPYkuFAUg_0,Immortal Frozen Orb,865,true,4
Gianadoume,necromancer,105,softcore,https://www.youtube.com/watch?v=MXcMQxvY3QY,Golem,888,true,4
Jyan,sorcerer,105,softcore,https://www.bilibili.com/video/BV16Z421s7ca,Frozen Orb,896,true,4
Robinahood,rogue,104,softcore,https://youtu.be/HoBHlPvYAgI,Heartseeker,466,true,4
Skormus,necromancer,104,softcore,https://youtu.be/BwHHPY29b28,Shadow Minions,543,true,4
Lotus,druid,104,softcore,https://www.youtube.com/watch?v=_-lII2B4BHY,Wind Shear,683,true,4
glassjaw,barbarian,104,hardcore,https://www.twitch.tv/videos/2155813265,Bash,704,true,4
Will,druid,104,softcore,https://www.youtube.com/watch?v=dXKVtuf3us0,Wind Shear,771,true,4
EmilyHeartz,sorcerer,104,softcore,https://www.youtube.com/watch?v=rHBI7oewnrQ&ab_channel=Emilyheartz987,Immortal Frozen Orb,781,true,4
Gasman,necromancer,104,softcore,https://www.youtube.com/watch?v=CoqnV-ivPfY,Shadow Minions,804,true,4
SpearinGolem,necromancer,104,softcore,https://youtu.be/dv7vfIEzTCk?si=4paZegKZxtGFfajW,Bonespear,852,true,4
Aimbottin,rogue,104,softcore,https://www.youtube.com/watch?v=TwG5EIWifwo,Heartseeker,854,true,4
Riise,necromancer,104,hardcore,https://youtu.be/hQOqM2bVqUU,Shadow Surfer,873,true,4
CryHavoc,druid,104,hardcore,https://www.youtube.com/watch?v=NQiKqESgfrg,Wind Shear,893,true,4
MIKE,rogue,103,softcore,https://www.youtube.com/watch?v=szswd3PQEJU&t=5s&ab_channel=OneTapMike,Rapid Fire,277,true,4
Zorgui,barbarian,103,softcore,https://www.youtube.com/watch?v=3qWvUEGPe7c,Bash,6,true,4
ZERRAY,rogue,103,softcore,https://www.youtube.com/watch?v=oX9RPYlwgrs,Heartseeker,439,true,4
흑인여성,rogue,103,softcore,https://www.youtube.com/watch?v=W0yTcnCGNIo,Rapid Fire,458,true,4
Kb,necromancer,103,softcore,https://www.youtube.com/watch?v=djyeITMU59E,Golem,533,true,4
NotGonnaDie,necromancer,103,hardcore,https://youtu.be/8jSZoL4yp4E,Shadow Minions,753,true,4
Aamees,rogue,102,softcore,https://www.youtube.com/watch?v=DYy0FSgH6f8,Barrage,316,true,4
Bile,rogue,102,hardcore,https://www.youtube.com/watch?v=JLrEyUiJgyU&ab_channel=Bile,Heartseeker,442,true,4
Tekniqz,druid,102,softcore,https://www.youtube.com/watch?v=3uB6rdK4JBE&ab_channel=Tekniqz,Wearnado,8,true,4
Hazel,rogue,102,softcore,https://youtu.be/C_po-TjMxRc?si=ug4NnQH52J1eGlRC,Heartseeker,602,true,4
zarketti,rogue,102,softcore,https://www.youtube.com/watch?v=tJlV-dHqto4&ab_channel=Zarka,Heartseeker Godslayer,681,true,4
thomh97,rogue,102,softcore,https://youtu.be/jknOjBwCOOI,Heartseeker dodge,694,true,4
Aeg,druid,102,hardcore,https://www.youtube.com/watch?v=RQNWnC7Ah8M,Wind Shear,711,true,4
Chadwick,druid,102,softcore,https://youtu.be/z2NmMtH5zSY?si=99-UBU3jcbuRa_Kl&t=92,Tornado,751,true,4
danm1618,druid,102,softcore,https://www.youtube.com/watch?v=88fKP-dAokg,Tornado,775,true,4
DaaNzera,rogue,102,softcore,https://youtu.be/1Zn1BBKsQ5Q,Rapid Fire,862,true,4
zhubaohi,barbarian,101,softcore,https://youtu.be/UV4X57GMpwQ,Bash,154,true,4
ayavuz,necromancer,101,softcore,https://www.youtube.com/watch?v=lGBRWkHgV0E,Golem,363,true,4
Kondyss,barbarian,101,hardcore,https://www.twitch.tv/videos/2150602619?t=5h48m10s,Bash,494,true,4
Scrym,necromancer,101,softcore,https://youtu.be/iZhLWUByS2Y?si=--1oveUT_QgoPNN0,Shadow Golem,816,true,4
Blooddrunk,sorcerer,100,softcore,https://youtu.be/5lYEYgH-1oc,Blizzard,282,true,4
CLOWNSNASE,rogue,100,hardcore,https://www.youtube.com/watch?v=ieIKirLbhFg,Heartseeker,285,true,4
yang,rogue,100,hardcore,https://b23.tv/qMcaBBe,Heartseeker,310,true,4
Drago,rogue,100,softcore,https://youtu.be/uhFFAgGSHN4?si=2HC6IPUitUkj7lRF,Rapid Fire,314,true,4
聞く力,barbarian,100,softcore,https://www.youtube.com/watch?v=C2aZdf09ps0,Double Swing Dust Devils,390,true,4
Seonuk,rogue,100,softcore,https://www.youtube.com/watch?v=6SfwUoBSLEo,Rapid Fire,405,true,4
Quawiz,rogue,100,softcore,https://www.youtube.com/watch?v=SMgHjO4BM80,Heartseeker,415,true,4
Alpha,druid,100,softcore,https://youtu.be/PApaamZ0EJ0,Werewolf Tornado,503,true,4
Hog,barbarian,100,softcore,https://www.youtube.com/live/QqSUnMGmPMk,Thorns,552,true,4
merge,necromancer,100,hardcore,https://youtu.be/kzNIFFsLasY,Shadow Mages,555,true,4
Musso,sorcerer,100,softcore,https://www.youtube.com/watch?v=lkxsKfvtV7w,Blizzard,569,true,4
Biggus,barbarian,100,softcore,https://www.youtube.com/watch?v=XBt9djA8AIU,Double Swing Dust Devils,10,true,4
Yusa,rogue,100,softcore,https://www.youtube.com/watch?v=viDHOqNgtHk&t=107s,Rapid Fire,10,true,4
Saura,necromancer,100,softcore,https://www.youtube.com/watch?v=Bym8ooxmdz8,Shadow Golem,654,true,4
Karpen,sorcerer,100,softcore,https://www.youtube.com/watch?v=GKKyP33DNSA,Meteor,13,true,4
Zepogi,necromancer,100,softcore,https://www.youtube.com/watch?v=mD-43OhG6fY&t=1s,Golem,781,true,4
BodomsChild,necromancer,100,softcore,https://www.youtube.com/watch?v=uCg2-x2ilo8,Bone Spear Minions,802,true,4
EAGLETYANN,necromancer,100,softcore,https://youtu.be/xeOUwsgdHmI?si=UYzzl4H6SFKYFGc7,Thorns minion,864,true,4
wudijo,sorcerer,100,hardcore,https://youtu.be/jREhomKv4a0?t=22852,Frozen Orb,882,true,4
GyattSeeker,rogue,98,softcore,https://youtu.be/blqbtdQYKtss,Heartseeker,10,true,4
Treston,druid,98,softcore,https://www.youtube.com/watch?v=V3OxulSHgnk,Wolves,748,true,4
KillerBeaver,rogue,97,softcore,https://www.youtube.com/watch?v=7IDv_TiGvvww,Dodgy Grenades,529,true,4
Arrow,rogue,96,hardcore,https://www.youtube.com/watch?v=O0mwPuvIYIEE,Heartseeker,533,true,4
Imahotgirl,barbarian,96,hardcore,https://youtu.be/Nh-CJM-3GLg,Thorns,620,true,4
Pilek01,rogue,92,softcore,https://youtu.be/LX91VqE6G0I?si=frpe-N9NMDbvuHMNN,Heartseeker,648,true,4
Cinde,necromancer,92,hardcore,https://www.youtube.com/watch?v=f1P0SEDy86Q,Minions,731,true,4
Tropelet,sorcerer,91,softcore,https://youtu.be/BFBwjrfOa7s?si=MXWts3qbyElU-U9q&t=18,Frozen Orb,363,true,4
Boyer,rogue,91,softcore,https://www.youtube.com/watch?v=JVc5rLwI-6o,Penetrating Shot,464,true,4
Nati,rogue,91,softcore,https://www.youtube.com/watch?v=OMNwUzxfWOQ,Cold Barrage,485,true,4
屏東太平洋珠寶台來看看,barbarian,91,softcore,https://youtu.be/pQBfzNccBuA,Thorns,855,true,4
pOoM,barbarian,90,softcore,https://www.youtube.com/watch?v=GWoJGu-ZFEE,Bash,276,true,4
Lost,rogue,90,softcore,https://youtu.be/YfBfrev-C3o?si=YZxrJ8sXpbzr4Dkk,Rapid Fire,358,true,4
Kali,necromancer,90,softcore,https://www.twitch.tv/videos/2161677655?t=00h00m28s,Minions,389,true,4
Celeste,necromancer,90,hardcore,https://youtu.be/kLmAZdT1LNI,Minion,483,true,4
Skitz,sorcerer,90,softcore,https://youtu.be/byc-sAOFmJQ?si=map4BQvmZBmp9hKU,Blizzard,539,true,4
Charblood,necromancer,90,softcore,https://youtu.be/flAGvOs1MWw,Bone Spirit,590,true,4
Keeper,necromancer,90,softcore,https://www.youtube.com/watch?v=KPX6SpTCOBs,Golem,613,true,4
Paranoya,necromancer,90,softcore,https://www.youtube.com/watch?v=0guG-ReRDAc,Blood Lance,842,true,4
Barbster,barbarian,88,softcore,https://youtu.be/l4GLT0b8EJs,Bash,345,true,4
Avertzy,rogue,88,hardcore,https://www.youtube.com/watch?v=_UUJzh2PMFc,Heartseeker,380,true,4
Kaiser,necromancer,88,hardcore,https://www.youtube.com/watch?v=Klitz55Jhfw&t=462s,Golen Summoner,584,true,4
MaxiMexican,druid,87,softcore,https://www.youtube.com/watch?v=gUdc-nPe2k4&t=53s,Wind Shear,559,true,4
DiscoDelta,necromancer,85,softcore,https://www.youtube.com/watch?v=keogSiD4ctM,Thorns Summoner,512,true,4
Retribution,necromancer,85,hardcore,https://www.youtube.com/watch?v=CjT_P4eTRGY,Golem,838,true,4
MyWayToPlay,sorcerer,84,hardcore,https://www.youtube.com/watch?v=-PBfitG4YwA,Frozen Orb,303,true,4
Monkey,barbarian,83,softcore,https://youtu.be/lTQ2J71P-XU,Bash,228,true,4
Skloppa,necromancer,83,hardcore,https://www.youtube.com/watch?v=ja037gSmCtk,Minion Storm,555,true,4
WindTeddy,druid,83,hardcore,https://www.youtube.com/watch?v=yIPNDUdIuC0,Wind Shear,656,true,4
Jimp,barbarian,82,hardcore,https://www.youtube.com/watch?v=e_IBa7gXBDI,Thorns,195,true,4
JJJJoanna,rogue,82,hardcore,https://www.bilibili.com/video/BV1Db421i7ky,Heartseeker,409,true,4
BrokenNecro,druid,82,hardcore,https://www.youtube.com/watch?v=4HCDepF7E9o,Wind Fart,443,true,4
Try,necromancer,82,softcore,https://www.twitch.tv/o_try/v/2152617371?sr=a&t=3098s,Shadow Minion,635,true,4
zsovibandi,necromancer,82,hardcore,https://youtu.be/_TaQeYYXRAo,Minion,654,true,4
Shiawaserika,necromancer,82,softcore,https://youtu.be/sbH-fcXzSY8,Shadow Minion,789,true,4
Ruthelis,sorcerer,81,softcore,https://www.youtube.com/watch?v=uiMhzp-4n4w,Frozen Orb,765,true,4
RETARDED,sorcerer,81,hardcore,https://youtu.be/tpVIfvJR2Bo,Frozen Orb,800,true,4
SyndriN,rogue,80,softcore,https://youtu.be/gN888LW8HlM,Trapper Ice Barrage,323,true,4
Domza,rogue,80,softcore,https://www.youtube.com/watch?v=tKhbm2AXMKg,Poison Barrage,410,true,4
Undying,necromancer,80,softcore,https://www.youtube.com/watch?v=s9_VJuOHMCk,Blood Surge,465,true,4
Tesseract,rogue,80,softcore,https://youtu.be/AA54mgTgIL4,Heartseeker,468,true,4
Samiel,druid,80,softcore,https://www.youtube.com/watch?v=eMuTdQwJlhA&ab_channel=Samiel,Lightning Storm,500,true,4
PalsyPlague,sorcerer,80,softcore,https://www.twitch.tv/videos/2162195870,Frozen Orb,753,true,4
Aker,sorcerer,80,softcore,https://youtu.be/HBgdOUj4H0c,Hydra,805,true,4
ISpamOrbs,sorcerer,79,hardcore,https://youtu.be/aK_8PFN8ycE,Frozen Orb,543,true,4
Cixi,sorcerer,76,hardcore,https://www.youtube.com/watch?v=oKQvHsuOneQ,Immortal Frozen Orb,275,true,4
DaConcion,rogue,75,hardcore,https://www.youtube.com/watch?v=jpoTMd84BcE,Heartseeker,257,true,4
Johndyce,barbarian,70,hardcore,https://youtu.be/hcXZTSq_Sco?feature=shared,Bash,208,true,4
Nova,rogue,70,hardcore,https://youtu.be/IRRJRXRbXzQ?si=NgsV85QdOafrc4Tu,Heartseeker,285,true,4
Velhodoido,barbarian,70,hardcore,https://www.twitch.tv/videos/2162143747,Thorns,337,true,4
Ascona,sorcerer,67,hardcore,https://www.youtube.com/watch?v=6t6bnryw4-8,Blizzard,227,true,4
Zeiss,necromancer,66,hardcore,https://youtu.be/ZA3e7tkEKOs,Bone Spear,582,true,4
SubZero,sorcerer,65,hardcore,https://youtu.be/ejGmnfHgsA4,Frozen Orb,225,true,4
Dudriadruid,druid,65,hardcore,https://youtu.be/Y5vY35d_USA,Landslide,524,true,4
Zunow,sorcerer,64,hardcore,https://youtu.be/KjBpukLwgYs,Blizzard,262,true,4
JDiRenCrack,sorcerer,64,hardcore,https://www.youtube.com/watch?v=90BXJKSu34k,Incinerate,528,true,4
R**********,sorcerer,63,hardcore,https://youtu.be/fEpGxrDmvi0,Frozen Orb,249,true,4
RustedHulk,necromancer,62,hardcore,https://youtu.be/V1AsGKJPspo?si=AKgvCYRCvxwpi4jl,Mages,353,true,4
Stalk,barbarian,61,hardcore,https://www.twitch.tv/videos/2156462053?t=0h17m29s,Bash,143,true,4
Velheibgnar,barbarian,61,hardcore,https://www.youtube.com/watch?v=56iE8S0St6M,Bash,259,true,4
Davdom,necromancer,61,hardcore,https://youtu.be/nDqFmEAe5V4,Minion,262,true,4
cheddy,rogue,61,hardcore,https://www.youtube.com/watch?v=95T-QL2_ACA&ab_channel=cheddy,Twisting Blades,327,true,4
Kokotko,druid,61,hardcore,https://youtu.be/CQ9mB7vZUd4,Wind Daddy,383,true,4
Dthehunter,sorcerer,60,hardcore,https://www.youtube.com/watch?v=wa9UXwnSrH8,Frozen Orb,312,true,4
Aleksandar,necromancer,60,hardcore,https://www.youtube.com/watch?v=Qr4fHUYebQs,Blood Wave,508,true,4
JAPSTER,sorcerer,171,softcore,https://www.youtube.com/watch?v=GLGv1vpC8mA,Immortal firebolt,888,true,4
ゴマポン酢,sorcerer,165,softcore,https://www.youtube.com/watch?v=Zc58kE3ojyo,Immortal Firebolt,754,true,4
erice,sorcerer,162,softcore,https://youtu.be/nJ72NyamBJw,Firebolt,860,true,4
Damz,sorcerer,162,softcore,https://www.youtube.com/watch?v=UoVh66AcAUY,Immortal Firebolt,862,true,4
